fire,full_text,media_link,place,created_at
Kincade,Read about our most recent post-disaster collection over the #KincadeFire that struck #SonomaCounty California: https://t.co/74MQSPzmJ2,,,2019-10-31 18:26:19
Kincade,"Hersly Wines is donating 20% of net proceeds to the furry victims of the #KincadeFire at the Sonoma Animal Shelter when you purchase ""Mae"" Rosé (named after rescue winery dog Mae) now thru the end of the year. https://t.co/e4E1KF7pN1 
#wine #sonoma #SonomaStrong https://t.co/OPaZfMRzHy",https://twitter.com/HerslyWines/status/1189972110640177152/photo/1,,2019-10-31 18:27:14
Kincade,Here’s a list of ways you can help victims of the #KincadeFire by volunteering or donating. https://t.co/6ukw2aeGxC,,,2019-10-31 18:28:55
Kincade,"#KincadeFire

Fires Threaten Reagan Library and Getty Museum https://t.co/I2T2WOKbwU

I pray that there are no casualty.",,,2019-10-31 18:30:19
Kincade,"Does ANYONE know what we can do with debris from windstorms in Santa Rosa? My 6' tall, 3' wide section of fence fell ...heavy (4x4's on either side) and don't know what to do to get rid of it. I know this is not a huge thing - in comparison to others. 😳
 #KincadeFire https://t.co/eGyPChhf1Q",https://twitter.com/jgobble/status/1189972917880147969/photo/1,,2019-10-31 18:30:26
Kincade,"@CaEEI @TenStrands @CABEBEBILINGUAL @ATDLE1 @CalGlobalEd @EmpaticoOrg @fmanjoo @GretaThunberg @DoloresHuerta @RepBarbaraLee @SpeakerPelosi @KamalaHarris 5/ or consider @fmanjoo that ZERO fatalities or missing persons and just four injuries in #KincadeFire that torched 76,825 acres destroyed 266 structures, including 133 homes, &amp; ~190,000 people evacuated in seven days. 

Californians can rise to a challenge.",,,2019-10-31 18:30:55
Kincade,Cal Fire law enforcement officers fighting the #KincadeFire arrested a Santa Rosa man Wednesday on suspicion of starting a 3.5-acre wildland fire in #Geyserville. https://t.co/rapmlarouG #CaliforniaFires,,,2019-10-31 18:31:53
Kincade,These poor sheep left on a burned property at 9555 Hwy 128 in Healdsburg. 😖 #KincadeFire {PIC CREDIT 📷 @SaraStinsonNews} #NEWS #TRAVEL #Wildlife #BREAKING #BIZBoost 🔥🚀 https://t.co/eeeTLsOALl,https://twitter.com/BIZBoost/status/1189973573835857921/photo/1,,2019-10-31 18:33:03
Kincade,"Why would the president do this when he is trying to fu*k California? 

#GettyFires #CaliforniaBurning #KincadeFire https://t.co/QdTnvNJOi5",,,2019-10-31 18:34:31
Kincade,"Sonoma County Civil and Family Law Courts are closed today October 31, 2019.  Juvenile detention will be open for detention hearings.  For updated information click here https://t.co/BjhA23f9cg. #Kincadefire #SonomaStrong",,,2019-10-31 18:34:31
Kincade,"Let @gmeline, @Lefebvre_Sam and @nananastia curate your weekend with: 

🎨 #KincadeFire relief at @SFMOMA, @calacademy 
🎸 @FKAtwigs and @HappyWoman9 at @foxoakland 
💀 #DíadelosMuertos 🏵
🎫 'Blanket The Homeless' benefit concert at @indysf 

#TheDoList
https://t.co/TNuXlo8sCc",,,2019-10-31 18:34:46
Kincade,Natural disasters strike without warning. Note that #IRS stands ready to extend tax relief to an area once a presidential declaration of disaster is issued. https://t.co/m75jbukzEp #GettyFire #KincadeFire #TaxPros https://t.co/DfEbCfpsgn,https://twitter.com/IRStaxpros/status/1189974079715065856/photo/1,,2019-10-31 18:35:03
Kincade,"@GuyFieri among celebrity chefs feeding #KincadeFire evacuees, firefighters https://t.co/IocLa9NC63 https://t.co/37Vzim6BsE",https://twitter.com/KTVU/status/1189974628430573568/video/1,,2019-10-31 18:37:14
Kincade,"""This is 'Baby'. Lost from #Penngrove area. Family was evacuated &amp; staying w/Friends. Black, Friendly &amp; Partially Deaf Dog. Contact Owner Sonali (707)303-5814  #KincadeFire #KincadeFirePets #SonomaCounty #SonomaFire #SonomaStrong"" @kelleysher https://t.co/yJJlUJP6h4",,,2019-10-31 18:39:17
Kincade,"Attention members, family and friends, we hope you all are safe and have returned to your homes, or are in the process of doing so, following the #KincadeFire. We will announce the schedule for opening the Club shortly. We are #FountaingroveStrong! https://t.co/qEzMSDsdAB",https://twitter.com/TFCSantaRosa/status/1189976008608206848/photo/1,,2019-10-31 18:42:43
Kincade,#diabetes help for those affected by #TickFire #GettyFire #KincadeFire etc. https://t.co/pnniU5pv1x,,,2019-10-31 18:43:44
Kincade,"The face just lost everything. Check my last pinned tweet please help. The worst Halloween in 25 years.
#KincadeFire #CashAppHalloween #California #CaliforniaFire #SonomaFire #SonomaStrong #ShanexJeffree #Nationals #WeLoveWonho #ThursdayThoughts #Halloween19 https://t.co/3Td503DbAT",https://twitter.com/workingtweets0/status/1189977330921484289/photo/1,,2019-10-31 18:47:59
Kincade,"#Breaking: DYK the president must declare a federal disaster before #IRS can authorize tax relief? If that happens, #GettyFire #KincadeFire https://t.co/J3ZVbgPTym https://t.co/BXDRBph4To",https://twitter.com/News247WorldPre/status/1189977607594553344/photo/1,,2019-10-31 18:49:05
Kincade,Adorable sign two kids made at shelter to thank the firefighters who saved their town during the #KincadeFire https://t.co/Su59geBR0t,https://twitter.com/SovernNation/status/1189977778940071936/photo/1,,2019-10-31 18:49:45
Kincade,"#KincadeFire
 This assessment may seem harsh to people who have invested a lot of time, money and love for their homes in CA, but,
a dose of reality might be a way of relieving the stress of facing increasingly worse fires every year
https://t.co/rR1B2yWM5d",,,2019-10-31 18:50:07
Kincade,"OR resources sent to CA continue to work hard, doing burnout operations and placing hose lines at the #KincadeFire in Sonoma County, where all of the OR teams are now deployed. More than 100 miles of hose has been used on the incident, helping lead to the 60% containment, https://t.co/zml6V9rmJx",https://twitter.com/OSFM/status/1189977926252367872/photo/1,,2019-10-31 18:50:20
Kincade,"Despite #KincadeFire, Winegrowers Push Through Harvest https://t.co/0IaZPry9og via @AgNetWest https://t.co/piC2NUOiIk",https://twitter.com/PrimeCellarUS/status/1189978594061299712/photo/1,,2019-10-31 18:53:00
Kincade,"#Breaking: #CaliforniaWildfires Update: #KincadeFire 60% contained, 78K acres burned; #GettyFire 40% contained, 745 acres; #EasyFire 10% contained, 1,700 acres; https://t.co/UiM58Yk2zg https://t.co/6slpJo9Nyn",https://twitter.com/News247WorldPre/status/1189978702228185088/photo/1,,2019-10-31 18:53:26
Kincade,Happening now! Help restock the pantries of Santa Rosa residents who were without power and/or were recently evacuated! Details: https://t.co/zT5uqg5Djy #Kincadefire #SonomaStrong,,,2019-10-31 18:54:15
Kincade,"The impacts of #wildfires go beyond the edge of the flames. Here are tips for dealing with poor #AirQuality:

1) Track @AIRNow for the latest.

2) Use this guide for individuals &amp; families: https://t.co/2RHer1rCaj

#KincadeFire #GettyFire #EasyFire #HillsideFire #wildfire #CAwx",,,2019-10-31 18:54:37
Kincade,About to start my shift with ⁦@WCKitchen⁩ in Sonoma. 🎉🍝#volunteer #KincadeFire https://t.co/brQZlrGZNj,https://twitter.com/melomys/status/1189979067342151680/photo/1,,2019-10-31 18:54:53
Kincade,"As the #KincadeFire burns in northern CA right now, it’s a reminder that the climate crisis is making wildfires more damaging, uncontrollable, and unpredictable. More, via @CAPAction: https://t.co/6VEz0Qo3ju #ActOnClimate",,,2019-10-31 18:55:31
Kincade,"“We’re supposed to be able to save them and we couldn’t. We couldn’t get to them,” said Battalion Chief and fire marshall Cyndi Foreman. Surely, she thought, the same thing couldn’t happen again. A gripping narrative of the #Kincadefire by @juliasulek https://t.co/KxEIBBdlH9",,,2019-10-31 18:55:41
Kincade,"Warming and charging centers are open in #Sonoma County residents can warm up and reconnect with your neighbors.  Visit the link to find a location near you and take care!
#KincadeFire https://t.co/0y8je7Nzw0",,,2019-10-31 18:55:54
Kincade,"""Happening now! Help restock the pantries of Santa Rosa residents who were without power and/or were recently evacuated! Details: https://t.co/6soU7sw2YW #Kincadefire #SonomaStrong"" - @CountyofSonoma 

#SantaRosa #SonomaCounty https://t.co/ZdZaw0JBpQ",,,2019-10-31 18:56:45
Kincade,LIVE NOW: #SkyFOX is overhead the Calistoga-area of the #KincadeFire https://t.co/yveqciOFfL https://t.co/V7zkwwMI7x,https://twitter.com/KTVU/status/1189979803090178048/photo/1,,2019-10-31 18:57:48
Kincade,"Opps...they got a little close to a hand crew on that drop.   Wonder how many are pretty in pink now?  

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 18:58:13
Kincade,"Wildfires are tearing through #CA, &amp; your companion animals' only hope at survival is you.
 
Have a plan, be ready, &amp; remember to take ALL family members with you when evacuating. https://t.co/b9sbMYmx5Y 

#GettyFire #KincadeFire #HillsideFire #EasyFire #46Fire #CaliforniaFires https://t.co/HWMVulv4lL",https://twitter.com/peta/status/1189980390196416512/photo/1,,2019-10-31 19:00:08
Kincade,"That slop over in Bravo must be fairly large.   They're still working on it.   

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:00:39
Kincade,@B52Malmet My folks have just finished housing a few other seniors. And their neighbors have been doing the same. Thank goodness for them all. #KincadeFire,,,2019-10-31 19:00:54
Kincade,"Yesterday, we partnered with @CountyofSonoma and @BedBathBeyond in Santa Rosa to provide much-needed supplies to evacuation centers in the area. #CommunityStrong #KincadeFire https://t.co/qYpWlpBEBB",https://twitter.com/RedwoodCU/status/1189980640718008320/video/1,,2019-10-31 19:01:08
Kincade,Collective sigh of relief for those of us whose power was at last restored. #KincadeFire #BurrisFire,,,2019-10-31 19:03:50
Kincade,"#Breaking: Wildfires are tearing through #CA, &amp; your companion animals’ only hope at survival is you. #GettyFire #KincadeFire #HillsideFire #EasyFire https://t.co/htymNMzA7f https://t.co/XcqP8oahHb",https://twitter.com/News247WorldPre/status/1189982100885250049/photo/1,,2019-10-31 19:06:56
Kincade,#Breaking: LIVE NOW: #SkyFOX is overhead the Calistoga-area of the #KincadeFire https://t.co/9G0vb8j65P https://t.co/xMJ3DRZ8pP,https://twitter.com/News247WorldPre/status/1189982350832214016/photo/1,,2019-10-31 19:07:55
Kincade,"They're getting quite a few ""smoke spots"" starting to show up.   Even in black areas that's been quiet.   

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:08:09
Kincade,"Keeping the Halloween spirit alive, Crew members from 1-140 Aviaition Regiment painted a pumpkin on the aircraft. The crew was activated Oct. 27, to battle the #KincadeFire. @USNationalGuard #WeAreGuard #HappyHalloween2019 https://t.co/3a1gRugRXj",https://twitter.com/CalGuard/status/1189982661852332032/photo/1,,2019-10-31 19:09:10
Kincade,#Breaking: The impacts of #wildfires go beyond the edge of the flames. Here are tips for dealing with poor #AirQuality: #KincadeFire #GettyFire #EasyFire #HillsideFire #wildfire #CAwx https://t.co/qwxC9V6orE https://t.co/YSHgIcw31a,https://twitter.com/News247WorldPre/status/1189982673126723584/photo/1,,2019-10-31 19:09:12
Kincade,#Breaking: Happening now! Help restock the pantries of Santa Rosa residents who were without power and/or were recently evacuated! #Kincadefire #SonomaStrong https://t.co/ZRHePU4Ieh https://t.co/f8oGNo4tYw,https://twitter.com/News247WorldPre/status/1189982918988488704/photo/1,,2019-10-31 19:10:11
Kincade,Signs in #Windsor thanking first responders and welcoming residents home. #KincadeFire @KTVU https://t.co/Sjo3Xh0cOR,https://twitter.com/EHarringtonTV/status/1189983108239482880/video/1,,2019-10-31 19:10:56
Kincade,"#Breaking: @GuyFieri among celebrity chefs feeding #KincadeFire evacuees, firefighters https://t.co/FaiJd8ba0S https://t.co/1tx55aFpe7",https://twitter.com/News247WorldPre/status/1189983259784028162/photo/1,,2019-10-31 19:11:32
Kincade,"#Breaking: Sonoma County Civil and Family Law Courts are closed today October 31, 2019. Juvenile detention will be open for detention hearings #Kincadefire https://t.co/XvMjxrkJBK https://t.co/eZw0CEzerY",https://twitter.com/News247WorldPre/status/1189983899453186048/photo/1,,2019-10-31 19:14:05
Kincade,"Close call for homes on Cayetano Ct in #Windsor. Flames from #KincadeFire burned fences &amp; some yards, but homes were saved. You can see burned ridge overlooking neighborhood. PG&amp;E crews working on restoring gas. @KTVU https://t.co/MNzggyrDp3",https://twitter.com/EHarringtonTV/status/1189984128290054144/photo/1,,2019-10-31 19:14:59
Kincade,#Breaking: Here’s a list of ways you can help victims of the #KincadeFire by volunteering or donating. https://t.co/Dsx15vgDne https://t.co/eVpuZxPSy9,https://twitter.com/News247WorldPre/status/1189984180311998464/photo/1,,2019-10-31 19:15:12
Kincade,"We Are Back!
We would like to thank you for your support, patience, and understanding during this difficult time.
#KincadeFire https://t.co/v62cDS9Exk https://t.co/fZs7MXamgA",https://twitter.com/WWCalifornia/status/1189984213325533184/photo/1,,2019-10-31 19:15:19
Kincade,"#Breaking: Do you need to do business with the county? Sonoma County offices are open for limited services today, 10-31.#Kincadefire https://t.co/J8Pbz6pioq https://t.co/FMlTLzN0gM",https://twitter.com/News247WorldPre/status/1189984490581581824/photo/1,,2019-10-31 19:16:26
Kincade,For families affected by the #KincadeFire there are community events being hosted all over #SonomaStrong ❤️https://t.co/HN5omFduGq,,,2019-10-31 19:16:47
Kincade,"As flames from the #KincadeFire grew, a team of veterinary doctors and students from UC Davis mobilized. Their mission: to transport large animals and livestock out of zones threatened by the fire. | https://t.co/IWN0LUrXPj https://t.co/6Jy7wqk7eX",https://twitter.com/KQEDnews/status/1189984633980674048/photo/1,,2019-10-31 19:17:00
Kincade,"#CaliforniaFires Updates: ""A new blaze known as the #HillsideFire forced residents to flee as strong winds drove the flames."" https://t.co/51Nb3ZMABE #LosAngelesFire #GettyFire #KincadeFire #EasyFire #CaliforniaWildfires #blackouts #SoCalFires #RedFlagWarning #CAwx #CAFires",,,2019-10-31 19:17:29
Kincade,"#Breaking: “I would say that there’s a lot of optimism that we have turned the corner for the better on this fire,” Cal Fire Division Chief Jonathan Cox said last night. #KincadeFire https://t.co/p7v4aEEloP https://t.co/jcGHXvLayS",https://twitter.com/News247WorldPre/status/1189984776691867648/photo/1,,2019-10-31 19:17:34
Kincade,"Sonoma County Animal Services is closed due to the #Kincadefire and will reopen as soon as they can. If they were providing your animal(s) with food and water while you were evacuated and you no longer need this service, please call (707) 565-7100 or (707) 565-7103",,,2019-10-31 19:18:16
Kincade,#Breaking: #KincadeFire facts https://t.co/EyFhXKiG0T https://t.co/Hv0KGwKDDR,https://twitter.com/News247WorldPre/status/1189985004698394631/photo/1,,2019-10-31 19:18:28
Kincade,🚒 Smoke? Soot? Getting Back to Normal after the #KincadeFire  💦 - https://t.co/gdxxz5i1Vj https://t.co/fYpqUCApuw,https://twitter.com/revdavew/status/1189985246315470854/photo/1,,2019-10-31 19:19:26
Kincade,"Sonoma County Sheriff Mark Essick remarkably candid about emotional difficulty of fires, floods: “You want to be there to support people, but at the same time, it does wear on you. You think, gosh, is this maybe not the right place to live?"" https://t.co/IRFQ5sBw0z #KincadeFire",,,2019-10-31 19:19:37
Kincade,"In support of the #KincadeFire relief efforts, the proceeds from tomorrow's 50/50 Raffle presented by @Blackoakcasino will benefit @CAFireFound. 

Donations will also be accepted at the @SharksCare booth during the game.",,,2019-10-31 19:20:37
Kincade,#Breaking: We are sending disaster workers to help people affected by the wildfires in California. Four people left today to help with the #KincadeFire. https://t.co/VmSQeuvczL https://t.co/TBsYaFmGkY,https://twitter.com/News247WorldPre/status/1189985883639947265/photo/1,,2019-10-31 19:21:58
Kincade,We have several firefighters still working at the #KincadeFire. Unfortunately they'll miss spending#Halloween with their kids tonight but that's just part of our job. We did get some trick-or-treaters at our engine… https://t.co/Hc6zXXun4m,,,2019-10-31 19:22:29
Kincade,#Breaking: The #KincadeFire is bringing back old feelings for people in Sonoma County. That’s where some destructive North Bay fires erupted in 2017 https://t.co/rNyDODXPaA https://t.co/wVUTEixhn3,https://twitter.com/News247WorldPre/status/1189986159029604352/photo/1,,2019-10-31 19:23:03
Kincade,"There's 2 PG&amp;E helo's on the fire today.   Flying 1500 or below.

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:23:10
Kincade,#Breaking: Wondering how you can help victims of the #KincadeFire? Here’s a list of organizations that are accepting donations or volunteers: https://t.co/9Ll312Hcdd https://t.co/JEAKuigmqT,https://twitter.com/News247WorldPre/status/1189986509962825731/photo/1,,2019-10-31 19:24:27
Kincade,"PG&amp;E is a crime wave masquerading as a public utility. Public utilities need to be publicly owned.

Palast on @TheYoungTurks w/ @CenkUygur. Full interview https://t.co/2MZQbvQbvO

#CaliforniaFires #PGE #PGEBlackout #PGEpoweroutage #PGEshutoff #PGEoutage #KincadeFire #KincadeFires https://t.co/d3ZqSMdij6",https://twitter.com/Greg_Palast/status/1189986521602035713/video/1,,2019-10-31 19:24:30
Kincade,"They have a fleet of helo's on this fire today.   Seems like 2 divisions share at least 2 or 3.    

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:25:54
Kincade,"#Breaking: Due the tragic fires currently in Sonoma County, the Marin Civic Center has been activated as an evacuation center families impacted by the #KincadeFire. https://t.co/Dbn5k7Dcpf https://t.co/b19fg1Hs8V",https://twitter.com/News247WorldPre/status/1189986962410737667/photo/1,,2019-10-31 19:26:15
Kincade,"They need a water tender to do a wash.   [water truck]   Not sure what they ""decorated"", but they need the retardant washed off.    

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:27:23
Kincade,"'Walmart Feels Like Home Now' For These Fire Evacuees - @nytimes: https://t.co/I5azlLQjt6

#SonomaCounty #KincadeFire",,,2019-10-31 19:27:45
Kincade,"#Breaking: @ilike_mike -PG&amp;E is reporting that the 20,000 plus customers still with out power in Sonoma County will be back on by 9pm this evening #KincadeFire damage. https://t.co/cQ4aPsCQdA https://t.co/lo47Wzj8Ja",https://twitter.com/News247WorldPre/status/1189987443417726978/photo/1,,2019-10-31 19:28:10
Kincade,"Got helo's leaving the fire while other helo's are leaving base headed for the fire.

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:28:32
Kincade,Free Carpet Cleaning for Churches that opened as shelters curing the #KincadeFire. 20% off for homes that welcomed evacuees. Call today: 707-575-0114,,,2019-10-31 19:28:38
Kincade,"""California Fires Live Updates: Homes Burn in San Bernardino"" - @nytimes: https://t.co/YntXC8p32g

#HillsideFire #SanBernardino cc: #HillFire #KincadeFire #EasyFire #GettyFire #CaliforniaFires",,,2019-10-31 19:30:22
Kincade,"1. PG&amp;E has called in mutual aid to relight residential gas service. Over 500 crew are out in the field - and - it’s a slow process. Crews are relighting West Sonoma County today, they mostly completed Cloverdale on Wednesday. #KincadeFire",,,2019-10-31 19:32:12
Kincade,Lots of work happening in the burned areas of Sonoma County. It’s still not safe for many residents to survey the damage to their homes. #KincadeFire https://t.co/dpvegoVjEc,https://twitter.com/JodiHernandezTV/status/1189988726828519424/video/1,"California, USA",2019-10-31 19:33:16
Kincade,"I'm really enjoying air attack today.   Normally it's referred to as Helco = helicopter command.   But with so many working the fire today they're calling it 'rotary attack'.  *chuckle*   

Git it ladies and gents!
#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 19:33:32
Kincade,"#KincadeFire - if you have agricultural losses from the fire, contact @UCCESonoma to help you assess + connect with funding sources + practices to implement before the rains. 707-565-2621 
Vineyards, crops, rangelands, pastures, watersheds.
@thefarmersguild https://t.co/HrRqI5JyYT",https://twitter.com/AOmbud/status/1189989185324761093/photo/1,,2019-10-31 19:35:05
Kincade,"#KincadeFire - if you have agricultural losses from the fire, contact our office, we can help you assess + connect with funding sources + practices to implement before the rains. 707-565-2621 
Vineyards, crops, rangelands, pastures, watersheds.
@ucanr @SonomaFB @FarmsReach https://t.co/pxdnFlU3Jg",https://twitter.com/UCCESonoma/status/1189989188923543552/photo/1,,2019-10-31 19:35:06
Kincade,"These are the three main #forestfires in #California 

#KincadeFire in Northern California: 76,825 acres burned; 60% contained
#GettyFires in Southern California: 745 acres burned; 39% contained
The #HillsideFire and the #46Fire broke out early Thursday morning
#ClimateEmergency",,,2019-10-31 19:35:26
Kincade,Go @GuyFieri! Thanks for bringing all the food from #guysgrocerygames to feed #KincadeFire responders! And thanks to @WCKitchen for all they do! #ChefsForCalifornia https://t.co/PAhl5GUk5K,,,2019-10-31 19:35:28
Kincade,Been living off cold pizza for over a week now. Pizza and cornbread. #KincadeFire,,,2019-10-31 19:35:43
Kincade,"2. PG&amp;E anticipates they’ll be in Larkfield, Wikiup, Windsor &amp; Healdsburg sometime Friday - Monday. You’ll need to be home to have your pilot light lit. PG&amp;E will knock on your door, and if you're not home, they'll leave a card for you to call back &amp; schedule a time. #KincadeFire",,,2019-10-31 19:37:16
Kincade,"How cool would it be to see these chefs on Guy's Grocery Games with the proceeds all going to World Central Kitchen, no matter who wins?!?
#GuyFieri
#ChefsForCalifornia 
#WorldCentralKitchen
#KincadeFire 
#ThankAFirstResponder 
#THANKYOU https://t.co/bSQuBxpgEP",,,2019-10-31 19:37:46
Kincade,"60% containment of the #Kincadefire is so great to see. The over 4,000 firefighters are absolute #heroes for fighting those blazes in such extreme winds conditions in such a huge area for more than a week so far. https://t.co/nKQYDm1Mmw",,,2019-10-31 19:44:32
Kincade,"Fortunately, after 5 days, California's #KincadeFire is being contained. 141 homes destroyed; 1000s of people displaced. https://t.co/mdfD8a9BO4",,,2019-10-31 19:44:37
Kincade,Jackie Ward reports on the effort to provide food for fire evacuees coming home to #SonomaCounty. https://t.co/dCgobNCDOB #KincadeFire #CaliforniaFires,,,2019-10-31 19:46:46
Kincade,"This is another reason why evacuating when asked to do so (like with the #KincadeFire) is so important.
If people are inside an evacuation zone when they aren’t supposed to be, firefighters can’t effectively fight the fire. Don’t be the reason a drop doesn’t happen. https://t.co/N1dJgADpaa",,,2019-10-31 19:47:37
Kincade,"3. We’ll be working with PG&amp;E to get a more specific schedule on when they’ll be in each community. A total of 25,000 customers need to have their residential gas service restored due to the #KincadeFire shutoff. There’s no charge to reactivate your residential gas service.",,,2019-10-31 19:48:38
Kincade,"Bodega Bay, 40 miles from the #Kincadefire, was evacuated, prompting questions about massive evacuation zone. It's where Alfred Hitchcock's ""The Birds"" was filmed. They're used to wind: “You know what they call Bodega Bay? Blowdega Bay.""  https://t.co/IRFQ5sBw0z",,,2019-10-31 19:48:38
Kincade,"Healdsburg writer @mattvillano fled the #KincadeFire with his wife, three daughters and two cats. With the blaze 60% contained, he reflects on a forced vacation filled with fear, trampolines and very little sleep. https://t.co/cMqFLW1nGn",,,2019-10-31 19:48:48
Kincade,"Just said good-bye to 2 evacuees of #KincadeFire who can now go home. It was thru @airbnb's Open Homes program. Such a positive experience. If you've been (or know folks who've been) displaced, check it out. If you have space to host, please consider it. https://t.co/Dz42I8nulc",,,2019-10-31 19:49:51
Kincade,"While the air is better than it was during the #KincadeFire it is still unhealthy. I didn't see many people in downtown Healdsburg, Windsor, or Santa Rosa (the mandatory evacuations were lifted only recently).

And yet, many neighbors remain. https://t.co/GyPxNFjGNK",https://twitter.com/masksonoma/status/1189992979504648197/photo/1,,2019-10-31 19:50:09
Kincade,It’s been more than a week since the #KincadeFire erupted in Sonoma County. Here’s a timeline of everything that’s happened since then: https://t.co/gNk4HHTqof,,"San Francisco, CA",2019-10-31 19:50:46
Kincade,"Reunited! YAY!  Was missing since 10/27/19 when they briefly stopped and they have been frantically searching since.  They finally found her and Peanut &amp; Family are Happily Reunited!
#Petaluma #KincadeFire #KincadeFirePets #SonomaStrong @ChaliceGarden https://t.co/aRyx1bJd6U",,,2019-10-31 19:57:51
Kincade,"A huge ""thank you"" to the International Development Institute! They donated 1 pallet of ground coffee (300 lbs), 16 cases of tea &amp; a multitude of granola bars for #KincadeFire evacuees &amp; first responders.  #DoingTheMostGood! https://t.co/ycuhj4TGKO",https://twitter.com/salarmydeloro/status/1189995750169759751/photo/1,,2019-10-31 20:01:10
Kincade,"Thankful to see our CA reps stepping up to support local #KincadeFire evacuees alongside our friends @refb.  

We are continuing to provide support to residents impacted by the fires.  Visit: https://t.co/gnn58NTbta

@CAgovernor @ilike_mike @MarcLevine https://t.co/N9hcGLAZqf",,,2019-10-31 20:01:20
Kincade,This is a #KincadeFire level burn. Nice one @RepSpeier ! https://t.co/y0bZGhhtIL,,,2019-10-31 20:01:31
Kincade,Our Strike Teams are starting to head back from the #KincadeFire! I hope they remembered to pick up some wine. https://t.co/1wZDO7hxQK,https://twitter.com/inquarters14/status/1189996487905660928/photo/1,,2019-10-31 20:04:06
Kincade,"For #farmworkers in Sonoma County's fabled wine country, the #KincadeFire poses a daunting set of risks. @annabarryjester reports. @CalHealthline 

https://t.co/7SrzdWgOty",,,2019-10-31 20:05:08
Kincade,"Over 5,000 #firefighters hard at work as #KincadeFire containment rises to 60%. This eight day fire forced thousands out of their homes, four firefighters were injured, but no civilian injuries or fatalities. #OneTeamOneFight
https://t.co/6eZgIpmR1r",,,2019-10-31 20:06:48
Kincade,"This sums it up for many of us in Sonoma County: It’s impossible to quantify the losses caused by the #KincadeFire 
https://t.co/O2OXwk2WIm",,,2019-10-31 20:11:24
Kincade,#KincadeFire #KincadeFirePets Here's how you can help.. Donate or volunteer. https://t.co/MbvB11Bhjf,,,2019-10-31 20:13:13
Kincade,Humans aren’t the only ones that had to get out fast during the #Kincadefire.  Sonoma County residents talk about the experience of relocating their animals to the fairgrounds and what it’s been like during the ordeal. https://t.co/5erl2dnwtG #SonomaStrong,,,2019-10-31 20:15:26
Kincade,"Recent conditions have given firefighters a chance to gain ground on the #KincadeFire and @CAL_FIRE hopes to have it fully contained by Nov. 7.

More from @KQEDnews: https://t.co/MKKRRUU9Hf https://t.co/RyW7PNzzcQ",https://twitter.com/KQEDscience/status/1189999654643089412/photo/1,,2019-10-31 20:16:41
Kincade,Our Homeless in Santa Rosa need Everyone’s Help! #KincadeFire https://t.co/FPAT1e9edO,,,2019-10-31 20:17:47
Kincade,"Thank you @CKFireRescue @EastJeffFirePIO thank you.
#KincadeFire https://t.co/BBjiAaJ6qR",,,2019-10-31 20:26:23
Kincade,The school my Aunt teaches at is closed until at least Monday. She teaches Kindergarten and in 2017 20% of her kindergarteners lost their home. As did the school principal and other teachers. #californiawildfires #TubbsFire #KincadeFire,,,2019-10-31 20:26:38
Kincade,I’m encouraged firefighters are making progress in containing the #KincadeFire. We appreciate everyone working to keep our communities &amp; patients safe. You can find @SutterHealth status updates here https://t.co/6r1SCC2PIo + tips for managing air quality https://t.co/lwQibGDN1g,,,2019-10-31 20:26:47
Kincade,"Protect yourself from #wildfire smoke with these simple tips! #EasyFire #KincadeFire #HillsideFire #Californiawildfires #Cawx

https://t.co/RbjjeW9ZEP",,,2019-10-31 20:30:38
Kincade,"We've confirmed that by donating to @GlobalGiving, your generosity will support the nearly 200,000 people evacuated and the courageous efforts to stop the spread of the fires. #KincadeFire

Learn more: https://t.co/tQBxIiGy4Q https://t.co/UDypdUKS1L",https://twitter.com/CharityNav/status/1190003268392538112/photo/1,,2019-10-31 20:31:03
Kincade,"Recent conditions have given firefighters a chance to gain ground on the #KincadeFire and @CAL_FIRE hopes to have it fully contained by Nov. 7.

https://t.co/BU2OPRVxM6",,,2019-10-31 20:33:00
Kincade,"Press Release| Episcopal Relief &amp; Development Partners with @norcalepiscopal  to Provide Emergency Assistance to the Wildfires in Northern California 

#KincadeFire #CaliforniaWildfires #EpiscoRelief #LastingChange #EpiscopalRelief

https://t.co/fNPpQxsQMC",,,2019-10-31 20:45:55
Kincade,"We are sorry to say that our Wine &amp; Food Affair #event has been canceled. We may reschedule, but that has yet to be determined. We will reach out to ticket holders next week to issue refunds. Our office will be closed this week. Thanks for your patience. #WFA19 #KincadeFire https://t.co/D6lzEuD7r3",https://twitter.com/TheWineRoad/status/1190007040833404929/photo/1,,2019-10-31 20:46:02
Kincade,"Amazing how difficult moments help you realize how truly fortunate you are!

#KincadeFire #SonomaCountyStrong2 — feeling grateful at Incline Flume Trail https://t.co/3QKUgsqQER",,,2019-10-31 20:47:06
